,journee,journee_nom,classement,nb_pts,equipe,nb_matchs_joues,victoire,nul,defaite,bonus,pts_marques,pts_pris,ga
2912,19,TOP 14 2016-2017 - 19ème journée,13,27,Grenoble,19,5,0,14,7,433,586,153
2913,19,TOP 14 2016-2017 - 19ème journée,14,22,Bayonne,19,4,3,12,0,328,583,255
2914,20,TOP 14 2016-2017 - 20ème journée,1,66,La Rochelle,20,13,3,4,8,541,367,174
2915,20,TOP 14 2016-2017 - 20ème journée,2,58,Clermont,20,11,3,6,8,578,432,146
2916,20,TOP 14 2016-2017 - 20ème journée,3,55,Montpellier,20,12,0,8,7,492,431,61
2917,20,TOP 14 2016-2017 - 20ème journée,4,52,Pau,20,11,1,8,6,486,469,17
2918,20,TOP 14 2016-2017 - 20ème journée,5,51,Castres,20,11,1,8,5,505,398,107
2919,20,TOP 14 2016-2017 - 20ème journée,6,51,Toulon,20,10,1,9,9,526,409,117
2920,20,TOP 14 2016-2017 - 20ème journée,7,45,Racing 92,20,10,1,9,3,467,451,16
2921,20,TOP 14 2016-2017 - 20ème journée,8,44,Bordeaux-Bègles,20,9,1,10,6,469,463,6
2922,20,TOP 14 2016-2017 - 20ème journée,9,44,Brive,20,10,1,9,2,427,471,44
2923,20,TOP 14 2016-2017 - 20ème journée,10,43,Toulouse,20,9,0,11,7,406,408,2
2924,20,TOP 14 2016-2017 - 20ème journée,11,41,Lyon,20,8,2,10,5,408,466,58
2925,20,TOP 14 2016-2017 - 20ème journée,12,40,Paris,20,8,1,11,6,480,512,32
2926,20,TOP 14 2016-2017 - 20ème journée,13,27,Grenoble,20,5,0,15,7,447,632,185
2927,20,TOP 14 2016-2017 - 20ème journée,14,22,Bayonne,20,4,3,13,0,342,665,323
2928,21,TOP 14 2016-2017 - 21ème journée,1,71,La Rochelle,21,14,3,4,9,577,384,193
2929,21,TOP 14 2016-2017 - 21ème journée,2,63,Clermont,21,12,3,6,9,643,445,198
2930,21,TOP 14 2016-2017 - 21ème journée,3,55,Montpellier,20,12,0,8,7,492,431,61
2931,21,TOP 14 2016-2017 - 21ème journée,4,53,Toulon,21,10,2,9,9,549,432,117
2932,21,TOP 14 2016-2017 - 21ème journée,5,52,Pau,21,11,1,9,6,499,534,35
2933,21,TOP 14 2016-2017 - 21ème journée,6,51,Castres,20,11,1,8,5,505,398,107
2934,21,TOP 14 2016-2017 - 21ème journée,7,47,Toulouse,21,10,0,11,7,448,434,14
2935,21,TOP 14 2016-2017 - 21ème journée,8,45,Bordeaux-Bègles,21,9,1,11,7,489,487,2
2936,21,TOP 14 2016-2017 - 21ème journée,9,45,Racing 92,20,10,1,9,3,467,451,16
2937,21,TOP 14 2016-2017 - 21ème journée,10,44,Brive,21,10,1,10,2,444,507,63
2938,21,TOP 14 2016-2017 - 21ème journée,11,41,Lyon,21,8,2,11,5,434,508,74
2939,21,TOP 14 2016-2017 - 21ème journée,12,40,Paris,20,8,1,11,6,480,512,32
2940,21,TOP 14 2016-2017 - 21ème journée,13,29,Grenoble,21,5,1,15,7,470,655,185
2941,21,TOP 14 2016-2017 - 21ème journée,14,26,Bayonne,21,5,3,13,0,366,685,319
2942,22,TOP 14 2016-2017 - 22ème journée,1,75,La Rochelle,22,15,3,4,9,600,397,203
2943,22,TOP 14 2016-2017 - 22ème journée,2,64,Clermont,22,12,3,7,10,667,472,195
2944,22,TOP 14 2016-2017 - 22ème journée,3,56,Montpellier,21,12,0,9,8,517,459,58
2945,22,TOP 14 2016-2017 - 22ème journée,4,53,Toulon,22,10,2,10,9,560,449,111
2946,22,TOP 14 2016-2017 - 22ème journée,5,52,Castres,21,11,1,9,6,525,419,106
2947,22,TOP 14 2016-2017 - 22ème journée,6,52,Pau,22,11,1,10,6,512,557,45
2948,22,TOP 14 2016-2017 - 22ème journée,7,49,Bordeaux-Bègles,22,10,1,11,7,509,498,11
2949,22,TOP 14 2016-2017 - 22ème journée,8,49,Racing 92,21,11,1,9,3,494,475,19
2950,22,TOP 14 2016-2017 - 22ème journée,9,48,Brive,22,11,1,10,2,472,532,60
2951,22,TOP 14 2016-2017 - 22ème journée,10,47,Toulouse,22,10,0,12,7,459,454,5
2952,22,TOP 14 2016-2017 - 22ème journée,11,46,Lyon,22,9,2,11,6,486,515,29
2953,22,TOP 14 2016-2017 - 22ème journée,12,44,Paris,21,9,1,11,6,497,523,26
2954,22,TOP 14 2016-2017 - 22ème journée,13,33,Grenoble,22,6,1,15,7,491,675,184
2955,22,TOP 14 2016-2017 - 22ème journée,14,26,Bayonne,22,5,3,14,0,373,737,364
2956,23,TOP 14 2016-2017 - 23ème journée,1,79,La Rochelle,23,16,3,4,9,616,402,214
2957,23,TOP 14 2016-2017 - 23ème journée,2,65,Clermont,23,12,3,8,11,688,498,190
2958,23,TOP 14 2016-2017 - 23ème journée,3,61,Montpellier,22,13,0,9,9,571,473,98
2959,23,TOP 14 2016-2017 - 23ème journée,4,57,Toulon,23,11,2,10,9,593,472,121
2960,23,TOP 14 2016-2017 - 23ème journée,5,53,Pau,23,11,1,11,7,544,591,47
2961,23,TOP 14 2016-2017 - 23ème journée,6,53,Castres,22,11,1,10,7,541,436,105
2962,23,TOP 14 2016-2017 - 23ème journée,7,53,Racing 92,22,12,1,9,3,528,507,21
2963,23,TOP 14 2016-2017 - 23ème journée,8,52,Brive,23,12,1,10,2,498,553,55
2964,23,TOP 14 2016-2017 - 23ème journée,9,50,Lyon,23,10,2,11,6,503,531,28
2965,23,TOP 14 2016-2017 - 23ème journée,10,49,Paris,22,10,1,11,7,529,539,10
2966,23,TOP 14 2016-2017 - 23ème journée,11,49,Bordeaux-Bègles,23,10,1,12,7,514,514,
2967,23,TOP 14 2016-2017 - 23ème journée,12,47,Toulouse,23,10,0,13,7,482,487,5
2968,23,TOP 14 2016-2017 - 23ème journée,13,33,Grenoble,23,6,1,16,7,505,729,224
2969,23,TOP 14 2016-2017 - 23ème journée,14,26,Bayonne,23,5,3,15,0,389,769,380
2970,24,TOP 14 2016-2017 - 24ème journée,1,80,La Rochelle,24,16,3,5,10,641,431,210
2971,24,TOP 14 2016-2017 - 24ème journée,2,71,Montpellier,24,15,0,9,11,686,498,188
2972,24,TOP 14 2016-2017 - 24ème journée,3,70,Clermont,24,13,3,8,12,747,516,231
2973,24,TOP 14 2016-2017 - 24ème journée,4,61,Toulon,24,12,2,10,9,616,486,130
2974,24,TOP 14 2016-2017 - 24ème journée,5,58,Castres,24,12,1,11,8,588,469,119
2975,24,TOP 14 2016-2017 - 24ème journée,6,57,Racing 92,24,13,1,10,3,541,569,28
2976,24,TOP 14 2016-2017 - 24ème journée,7,54,Paris,24,11,1,12,8,590,588,2
2977,24,TOP 14 2016-2017 - 24ème journée,8,54,Lyon,24,11,2,11,6,532,556,24
2978,24,TOP 14 2016-2017 - 24ème journée,9,53,Bordeaux-Bègles,24,11,1,12,7,536,533,3
2979,24,TOP 14 2016-2017 - 24ème journée,10,53,Brive,24,12,1,11,3,517,575,58
2980,24,TOP 14 2016-2017 - 24ème journée,11,53,Pau,24,11,1,12,7,560,642,82
2981,24,TOP 14 2016-2017 - 24ème journée,12,48,Toulouse,24,10,0,14,8,490,497,7
2982,24,TOP 14 2016-2017 - 24ème journée,13,33,Grenoble,24,6,1,17,7,523,788,265
2983,24,TOP 14 2016-2017 - 24ème journée,14,26,Bayonne,24,5,3,16,0,411,830,419
2984,25,TOP 14 2016-2017 - 25ème journée,1,84,La Rochelle,25,17,3,5,10,681,468,213
2985,25,TOP 14 2016-2017 - 25ème journée,2,74,Clermont,25,14,3,8,12,770,536,234
2986,25,TOP 14 2016-2017 - 25ème journée,3,72,Montpellier,25,15,0,10,12,723,538,185
2987,25,TOP 14 2016-2017 - 25ème journée,4,65,Toulon,25,13,2,10,9,642,499,143
2988,25,TOP 14 2016-2017 - 25ème journée,5,63,Castres,25,13,1,11,9,640,476,164
2989,25,TOP 14 2016-2017 - 25ème journée,6,58,Racing 92,25,13,1,11,4,564,596,32
2990,25,TOP 14 2016-2017 - 25ème journée,7,58,Paris,25,12,1,12,8,617,611,6
2991,25,TOP 14 2016-2017 - 25ème journée,8,57,Pau,25,12,1,12,7,592,669,77
2992,25,TOP 14 2016-2017 - 25ème journée,9,55,Lyon,25,11,2,12,7,552,579,27
2993,25,TOP 14 2016-2017 - 25ème journée,10,54,Brive,25,12,1,12,4,544,607,63
2994,25,TOP 14 2016-2017 - 25ème journée,11,53,Bordeaux-Bègles,25,11,1,13,7,549,559,10
2995,25,TOP 14 2016-2017 - 25ème journée,12,48,Toulouse,25,10,0,15,8,497,549,52
2996,25,TOP 14 2016-2017 - 25ème journée,13,33,Grenoble,25,6,1,18,7,558,831,273
2997,25,TOP 14 2016-2017 - 25ème journée,14,30,Bayonne,25,6,3,16,0,454,865,411
2998,26,TOP 14 2016-2017 - 26ème journée,1,85,La Rochelle,26,17,3,6,11,707,498,209
2999,26,TOP 14 2016-2017 - 26ème journée,2,78,Clermont,26,15,3,8,12,800,562,238
3000,26,TOP 14 2016-2017 - 26ème journée,3,76,Montpellier,26,16,0,10,12,750,564,186
3001,26,TOP 14 2016-2017 - 26ème journée,4,69,Toulon,26,14,2,10,9,674,511,163
3002,26,TOP 14 2016-2017 - 26ème journée,5,63,Castres,26,13,1,12,9,667,509,158
3003,26,TOP 14 2016-2017 - 26ème journée,6,62,Racing 92,26,14,1,11,4,586,616,30
3004,26,TOP 14 2016-2017 - 26ème journée,7,59,Paris,26,12,1,13,9,643,638,5
3005,26,TOP 14 2016-2017 - 26ème journée,8,58,Brive,26,13,1,12,4,577,634,57
3006,26,TOP 14 2016-2017 - 26ème journée,9,57,Pau,26,12,1,13,7,604,701,97
3007,26,TOP 14 2016-2017 - 26ème journée,10,55,Lyon,26,11,2,13,7,573,632,59
3008,26,TOP 14 2016-2017 - 26ème journée,11,54,Bordeaux-Bègles,26,11,1,14,8,569,581,12
3009,26,TOP 14 2016-2017 - 26ème journée,12,53,Toulouse,26,11,0,15,9,537,561,24
3010,26,TOP 14 2016-2017 - 26ème journée,13,38,Grenoble,26,7,1,18,8,611,852,241
3011,26,TOP 14 2016-2017 - 26ème journée,14,30,Bayonne,26,6,3,17,0,466,905,439
3012,27,TOP 14 2016-2017 - Barrages,1,84,La Rochelle,25,17,3,5,10,681,468,213
3013,27,TOP 14 2016-2017 - Barrages,2,74,Clermont,25,14,3,8,12,770,536,234
3014,27,TOP 14 2016-2017 - Barrages,3,72,Montpellier,25,15,0,10,12,723,538,185
3015,27,TOP 14 2016-2017 - Barrages,4,65,Toulon,25,13,2,10,9,642,499,143
3016,27,TOP 14 2016-2017 - Barrages,5,63,Castres,25,13,1,11,9,640,476,164
3017,27,TOP 14 2016-2017 - Barrages,6,58,Racing 92,25,13,1,11,4,564,596,32
3018,27,TOP 14 2016-2017 - Barrages,7,58,Paris,25,12,1,12,8,617,611,6
3019,27,TOP 14 2016-2017 - Barrages,8,57,Pau,25,12,1,12,7,592,669,77
3020,27,TOP 14 2016-2017 - Barrages,9,55,Lyon,25,11,2,12,7,552,579,27
3021,27,TOP 14 2016-2017 - Barrages,10,54,Brive,25,12,1,12,4,544,607,63
3022,27,TOP 14 2016-2017 - Barrages,11,53,Bordeaux-Bègles,25,11,1,13,7,549,559,10
3023,27,TOP 14 2016-2017 - Barrages,12,48,Toulouse,25,10,0,15,8,497,549,52
3024,27,TOP 14 2016-2017 - Barrages,13,33,Grenoble,25,6,1,18,7,558,831,273
3025,27,TOP 14 2016-2017 - Barrages,14,30,Bayonne,25,6,3,16,0,454,865,411
3026,28,TOP 14 2016-2017 - Demi Finales,1,85,La Rochelle,26,17,3,6,11,707,498,209
3027,28,TOP 14 2016-2017 - Demi Finales,2,78,Clermont,26,15,3,8,12,800,562,238
3028,28,TOP 14 2016-2017 - Demi Finales,3,76,Montpellier,26,16,0,10,12,750,564,186
3029,28,TOP 14 2016-2017 - Demi Finales,4,69,Toulon,26,14,2,10,9,674,511,163
3030,28,TOP 14 2016-2017 - Demi Finales,5,63,Castres,26,13,1,12,9,667,509,158
3031,28,TOP 14 2016-2017 - Demi Finales,6,62,Racing 92,26,14,1,11,4,586,616,30
3032,28,TOP 14 2016-2017 - Demi Finales,7,59,Paris,26,12,1,13,9,643,638,5
3033,28,TOP 14 2016-2017 - Demi Finales,8,58,Brive,26,13,1,12,4,577,634,57
3034,28,TOP 14 2016-2017 - Demi Finales,9,57,Pau,26,12,1,13,7,604,701,97
3035,28,TOP 14 2016-2017 - Demi Finales,10,55,Lyon,26,11,2,13,7,573,632,59
3036,28,TOP 14 2016-2017 - Demi Finales,11,54,Bordeaux-Bègles,26,11,1,14,8,569,581,12
3037,28,TOP 14 2016-2017 - Demi Finales,12,53,Toulouse,26,11,0,15,9,537,561,24
3038,28,TOP 14 2016-2017 - Demi Finales,13,38,Grenoble,26,7,1,18,8,611,852,241
3039,28,TOP 14 2016-2017 - Demi Finales,14,30,Bayonne,26,6,3,17,0,466,905,439
3040,29,TOP 14 2016-2017 - Finale,1,85,La Rochelle,26,17,3,6,11,707,498,209
3041,29,TOP 14 2016-2017 - Finale,2,78,Clermont,26,15,3,8,12,800,562,238
3042,29,TOP 14 2016-2017 - Finale,3,76,Montpellier,26,16,0,10,12,750,564,186
3043,29,TOP 14 2016-2017 - Finale,4,69,Toulon,26,14,2,10,9,674,511,163
3044,29,TOP 14 2016-2017 - Finale,5,63,Castres,26,13,1,12,9,667,509,158
3045,29,TOP 14 2016-2017 - Finale,6,62,Racing 92,26,14,1,11,4,586,616,30
3046,29,TOP 14 2016-2017 - Finale,7,59,Paris,26,12,1,13,9,643,638,5
3047,29,TOP 14 2016-2017 - Finale,8,58,Brive,26,13,1,12,4,577,634,57
3048,29,TOP 14 2016-2017 - Finale,9,57,Pau,26,12,1,13,7,604,701,97
3049,29,TOP 14 2016-2017 - Finale,10,55,Lyon,26,11,2,13,7,573,632,59
3050,29,TOP 14 2016-2017 - Finale,11,54,Bordeaux-Bègles,26,11,1,14,8,569,581,12
3051,29,TOP 14 2016-2017 - Finale,12,53,Toulouse,26,11,0,15,9,537,561,24
3052,29,TOP 14 2016-2017 - Finale,13,38,Grenoble,26,7,1,18,8,611,852,241
3053,29,TOP 14 2016-2017 - Finale,14,30,Bayonne,26,6,3,17,0,466,905,439
3054,1,TOP 14 2017-2018 - 1ère journée,1,5,Montpellier,1,1,0,0,1,48,19,29
3055,1,TOP 14 2017-2018 - 1ère journée,2,4,Toulon,1,1,0,0,0,41,14,27
3056,1,TOP 14 2017-2018 - 1ère journée,3,4,Lyon,1,1,0,0,0,25,16,9
3057,1,TOP 14 2017-2018 - 1ère journée,4,4,La Rochelle,1,1,0,0,0,19,10,9
3058,1,TOP 14 2017-2018 - 1ère journée,5,4,Bordeaux-Bègles,1,1,0,0,0,32,25,7
3059,1,TOP 14 2017-2018 - 1ère journée,6,4,Racing 92,1,1,0,0,0,25,21,4
3060,1,TOP 14 2017-2018 - 1ère journée,7,2,Toulouse,1,0,1,0,0,23,23,
3061,1,TOP 14 2017-2018 - 1ère journée,8,2,Oyonnax,1,0,1,0,0,23,23,
3062,1,TOP 14 2017-2018 - 1ère journée,9,1,Castres,1,0,0,1,1,21,25,4
3063,1,TOP 14 2017-2018 - 1ère journée,10,0,Clermont,1,0,0,1,0,25,32,7
3064,1,TOP 14 2017-2018 - 1ère journée,11,0,Paris,1,0,0,1,0,16,25,9
3065,1,TOP 14 2017-2018 - 1ère journée,12,0,Brive,1,0,0,1,0,10,19,9
3066,1,TOP 14 2017-2018 - 1ère journée,13,0,Pau,1,0,0,1,0,14,41,27
3067,1,TOP 14 2017-2018 - 1ère journée,14,0,Agen,1,0,0,1,0,19,48,29
3068,2,TOP 14 2017-2018 - 2ème journée,1,10,Montpellier,2,2,0,0,2,85,25,60
3069,2,TOP 14 2017-2018 - 2ème journée,2,8,Lyon,2,2,0,0,0,54,30,24
3070,2,TOP 14 2017-2018 - 2ème journée,3,6,Castres,2,1,0,1,2,54,44,10
3071,2,TOP 14 2017-2018 - 2ème journée,4,6,Toulouse,2,1,1,0,0,46,42,4
3072,2,TOP 14 2017-2018 - 2ème journée,5,5,Toulon,2,1,0,1,1,57,35,22
3073,2,TOP 14 2017-2018 - 2ème journée,6,5,Racing 92,2,1,0,1,1,44,44,
3074,2,TOP 14 2017-2018 - 2ème journée,7,4,Paris,2,1,0,1,0,51,49,2
3075,2,TOP 14 2017-2018 - 2ème journée,8,4,Bordeaux-Bègles,2,1,0,1,0,51,58,7
3076,2,TOP 14 2017-2018 - 2ème journée,9,4,Clermont,2,1,0,1,0,46,48,2
3077,2,TOP 14 2017-2018 - 2ème journée,10,4,La Rochelle,2,1,0,1,0,43,45,2
3078,2,TOP 14 2017-2018 - 2ème journée,11,4,Agen,2,1,0,1,0,42,67,25
3079,2,TOP 14 2017-2018 - 2ème journée,12,2,Oyonnax,2,0,1,1,0,29,60,31
3080,2,TOP 14 2017-2018 - 2ème journée,13,1,Pau,2,0,0,2,1,33,64,31
3081,2,TOP 14 2017-2018 - 2ème journée,14,0,Brive,2,0,0,2,0,24,48,24
3082,3,TOP 14 2017-2018 - 3ème journée,1,14,Montpellier,3,3,0,0,2,107,42,65
3083,3,TOP 14 2017-2018 - 3ème journée,2,10,Racing 92,3,2,0,1,2,69,50,19
3084,3,TOP 14 2017-2018 - 3ème journée,3,9,La Rochelle,3,2,0,1,1,94,65,29
3085,3,TOP 14 2017-2018 - 3ème journée,4,9,Toulon,3,2,0,1,1,77,51,26
3086,3,TOP 14 2017-2018 - 3ème journée,5,8,Bordeaux-Bègles,3,2,0,1,0,81,68,13
3087,3,TOP 14 2017-2018 - 3ème journée,6,8,Lyon,3,2,0,1,0,68,60,8
3088,3,TOP 14 2017-2018 - 3ème journée,7,7,Castres,3,1,0,2,3,71,66,5
3089,3,TOP 14 2017-2018 - 3ème journée,8,7,Toulouse,3,1,1,1,1,62,62,
3090,3,TOP 14 2017-2018 - 3ème journée,9,6,Oyonnax,3,1,1,1,0,41,70,29
3091,3,TOP 14 2017-2018 - 3ème journée,10,5,Pau,3,1,0,2,1,63,78,15
3092,3,TOP 14 2017-2018 - 3ème journée,11,5,Agen,3,1,0,2,1,52,79,27
3093,3,TOP 14 2017-2018 - 3ème journée,12,4,Paris,3,1,0,2,0,61,79,18
3094,3,TOP 14 2017-2018 - 3ème journée,13,4,Clermont,3,1,0,2,0,66,99,33
3095,3,TOP 14 2017-2018 - 3ème journée,14,0,Brive,3,0,0,3,0,30,73,43
3096,4,TOP 14 2017-2018 - 4ème journée,1,19,Montpellier,4,4,0,0,3,150,62,88
3097,4,TOP 14 2017-2018 - 4ème journée,2,14,Racing 92,4,3,0,1,2,94,63,31
3098,4,TOP 14 2017-2018 - 4ème journée,3,13,Lyon,4,3,0,1,1,117,74,43
3099,4,TOP 14 2017-2018 - 4ème journée,4,13,La Rochelle,4,3,0,1,1,114,80,34
3100,4,TOP 14 2017-2018 - 4ème journée,5,12,Toulouse,4,2,1,1,2,115,79,36
3101,4,TOP 14 2017-2018 - 4ème journée,6,9,Toulon,4,2,0,2,1,97,94,3
3102,4,TOP 14 2017-2018 - 4ème journée,7,9,Clermont,4,2,0,2,1,128,105,23
3103,4,TOP 14 2017-2018 - 4ème journée,8,9,Pau,4,2,0,2,1,91,91,
3104,4,TOP 14 2017-2018 - 4ème journée,9,8,Bordeaux-Bègles,4,2,0,2,0,95,117,22
3105,4,TOP 14 2017-2018 - 4ème journée,10,7,Castres,4,1,0,3,3,84,94,10
3106,4,TOP 14 2017-2018 - 4ème journée,11,6,Oyonnax,4,1,1,2,0,54,95,41
3107,4,TOP 14 2017-2018 - 4ème journée,12,6,Agen,4,1,0,3,2,67,99,32
3108,4,TOP 14 2017-2018 - 4ème journée,13,4,Paris,4,1,0,3,0,78,132,54
3109,4,TOP 14 2017-2018 - 4ème journée,14,0,Brive,4,0,0,4,0,36,135,99
3110,5,TOP 14 2017-2018 - 5ème journée,1,19,Montpellier,5,4,0,1,3,167,109,58
3111,5,TOP 14 2017-2018 - 5ème journée,2,18,La Rochelle,5,4,0,1,2,171,92,79
3112,5,TOP 14 2017-2018 - 5ème journée,3,18,Lyon,5,4,0,1,2,148,86,62
3113,5,TOP 14 2017-2018 - 5ème journée,4,16,Toulouse,5,3,1,1,2,137,98,39
3114,5,TOP 14 2017-2018 - 5ème journée,5,15,Racing 92,5,3,0,2,3,115,86,29
3115,5,TOP 14 2017-2018 - 5ème journée,6,14,Toulon,5,3,0,2,2,116,109,7
3116,5,TOP 14 2017-2018 - 5ème journée,7,13,Bordeaux-Bègles,5,3,0,2,1,142,134,8
3117,5,TOP 14 2017-2018 - 5ème journée,8,13,Clermont,5,3,0,2,1,151,126,25
3118,5,TOP 14 2017-2018 - 5ème journée,9,13,Pau,5,3,0,2,1,111,105,6
3119,5,TOP 14 2017-2018 - 5ème journée,10,7,Castres,5,1,0,4,3,96,125,29
3120,5,TOP 14 2017-2018 - 5ème journée,11,6,Oyonnax,5,1,1,3,0,66,152,86
3121,5,TOP 14 2017-2018 - 5ème journée,12,6,Agen,5,1,0,4,2,81,119,38
3122,5,TOP 14 2017-2018 - 5ème journée,13,5,Paris,5,1,0,4,1,93,151,58
3123,5,TOP 14 2017-2018 - 5ème journée,14,1,Brive,5,0,0,5,1,55,157,102
3124,6,TOP 14 2017-2018 - 6ème journée,1,24,Montpellier,6,5,0,1,4,221,119,102
3125,6,TOP 14 2017-2018 - 6ème journée,2,22,Lyon,6,5,0,1,2,168,103,65
3126,6,TOP 14 2017-2018 - 6ème journée,3,20,Toulouse,6,4,1,1,2,167,108,59
3127,6,TOP 14 2017-2018 - 6ème journée,4,18,Toulon,6,4,0,2,2,142,129,13
3128,6,TOP 14 2017-2018 - 6ème journée,5,18,La Rochelle,6,4,0,2,2,191,118,73
3129,6,TOP 14 2017-2018 - 6ème journée,6,18,Bordeaux-Bègles,6,4,0,2,2,181,143,38
3130,6,TOP 14 2017-2018 - 6ème journée,7,16,Racing 92,6,3,0,3,4,132,106,26
3131,6,TOP 14 2017-2018 - 6ème journée,8,14,Pau,6,3,0,3,2,134,130,4
3132,6,TOP 14 2017-2018 - 6ème journée,9,13,Clermont,6,3,0,3,1,174,155,19
3133,6,TOP 14 2017-2018 - 6ème journée,10,11,Castres,6,2,0,4,3,125,148,23
3134,6,TOP 14 2017-2018 - 6ème journée,11,9,Paris,6,2,0,4,1,118,174,56
3135,6,TOP 14 2017-2018 - 6ème journée,12,6,Oyonnax,6,1,1,4,0,75,191,116
3136,6,TOP 14 2017-2018 - 6ème journée,13,6,Agen,6,1,0,5,2,91,149,58
3137,6,TOP 14 2017-2018 - 6ème journée,14,1,Brive,6,0,0,6,1,65,211,146
3138,7,TOP 14 2017-2018 - 7ème journée,1,27,Lyon,7,6,0,1,3,193,109,84
3139,7,TOP 14 2017-2018 - 7ème journée,2,24,Montpellier,7,5,0,2,4,241,150,91
3140,7,TOP 14 2017-2018 - 7ème journée,3,24,Toulouse,7,5,1,1,2,195,126,69
3141,7,TOP 14 2017-2018 - 7ème journée,4,22,La Rochelle,7,5,0,2,2,207,127,80
3142,7,TOP 14 2017-2018 - 7ème journée,5,22,Bordeaux-Bègles,7,5,0,2,2,211,170,41
3143,7,TOP 14 2017-2018 - 7ème journée,6,19,Toulon,7,4,0,3,3,169,159,10
3144,7,TOP 14 2017-2018 - 7ème journée,7,18,Pau,7,4,0,3,2,153,146,7
3145,7,TOP 14 2017-2018 - 7ème journée,8,16,Racing 92,7,3,0,4,4,141,122,19
3146,7,TOP 14 2017-2018 - 7ème journée,9,13,Clermont,7,3,0,4,1,192,183,9
3147,7,TOP 14 2017-2018 - 7ème journée,10,13,Paris,7,3,0,4,1,149,194,45
3148,7,TOP 14 2017-2018 - 7ème journée,11,12,Castres,7,2,0,5,4,147,175,28
3149,7,TOP 14 2017-2018 - 7ème journée,12,7,Oyonnax,7,1,1,5,1,91,210,119
3150,7,TOP 14 2017-2018 - 7ème journée,13,6,Agen,7,1,0,6,2,97,174,77
3151,7,TOP 14 2017-2018 - 7ème journée,14,5,Brive,7,1,0,6,1,92,233,141
3152,8,TOP 14 2017-2018 - 8ème journée,1,32,Lyon,8,7,0,1,4,245,127,118
3153,8,TOP 14 2017-2018 - 8ème journée,2,28,Montpellier,8,6,0,2,4,263,166,97
3154,8,TOP 14 2017-2018 - 8ème journée,3,26,La Rochelle,8,6,0,2,2,244,148,96
3155,8,TOP 14 2017-2018 - 8ème journée,4,24,Toulon,8,5,0,3,4,210,183,27
3156,8,TOP 14 2017-2018 - 8ème journée,5,24,Toulouse,8,5,1,2,2,216,163,53
3157,8,TOP 14 2017-2018 - 8ème journée,6,22,Bordeaux-Bègles,8,5,0,3,2,224,199,25
3158,8,TOP 14 2017-2018 - 8ème journée,7,20,Racing 92,8,4,0,4,4,170,135,35
3159,8,TOP 14 2017-2018 - 8ème journée,8,18,Pau,8,4,0,4,2,169,168,1
3160,8,TOP 14 2017-2018 - 8ème journée,9,17,Castres,8,3,0,5,5,190,203,13
3161,8,TOP 14 2017-2018 - 8ème journée,10,17,Clermont,8,4,0,4,1,225,193,32
3162,8,TOP 14 2017-2018 - 8ème journée,11,13,Paris,8,3,0,5,1,159,227,68
3163,8,TOP 14 2017-2018 - 8ème journée,12,7,Oyonnax,8,1,1,6,1,109,262,153
3164,8,TOP 14 2017-2018 - 8ème journée,13,6,Agen,8,1,0,7,2,125,217,92
3165,8,TOP 14 2017-2018 - 8ème journée,14,5,Brive,8,1,0,7,1,116,274,158
3166,9,TOP 14 2017-2018 - 9ème journée,1,33,Lyon,9,7,0,2,5,260,146,114
3167,9,TOP 14 2017-2018 - 9ème journée,2,32,Montpellier,9,7,0,2,4,291,190,101
3168,9,TOP 14 2017-2018 - 9ème journée,3,30,La Rochelle,9,7,0,2,2,263,163,100
3169,9,TOP 14 2017-2018 - 9ème journée,4,28,Toulouse,9,6,1,2,2,254,200,54
3170,9,TOP 14 2017-2018 - 9ème journée,5,25,Toulon,9,5,0,4,5,234,209,25
3171,9,TOP 14 2017-2018 - 9ème journée,6,24,Racing 92,9,5,0,4,4,193,155,38
3172,9,TOP 14 2017-2018 - 9ème journée,7,23,Bordeaux-Bègles,9,5,0,4,3,261,237,24
3173,9,TOP 14 2017-2018 - 9ème journée,8,21,Castres,9,4,0,5,5,222,222,
3174,9,TOP 14 2017-2018 - 9ème journée,9,19,Pau,9,4,0,5,3,189,191,2
3175,9,TOP 14 2017-2018 - 9ème journée,10,18,Clermont,9,4,0,5,2,249,221,28
3176,9,TOP 14 2017-2018 - 9ème journée,11,14,Paris,9,3,0,6,2,178,247,69
3177,9,TOP 14 2017-2018 - 9ème journée,12,10,Agen,9,2,0,7,2,151,241,90
3178,9,TOP 14 2017-2018 - 9ème journée,13,9,Brive,9,2,0,7,1,136,293,157
3179,9,TOP 14 2017-2018 - 9ème journée,14,7,Oyonnax,9,1,1,7,1,128,294,166
3180,10,TOP 14 2017-2018 - 10ème journée,1,37,Montpellier,10,8,0,2,5,323,212,111
3181,10,TOP 14 2017-2018 - 10ème journée,2,33,Lyon,10,7,0,3,5,278,185,93
3182,10,TOP 14 2017-2018 - 10ème journée,3,30,La Rochelle,10,7,0,3,2,278,194,84
3183,10,TOP 14 2017-2018 - 10ème journée,4,28,Racing 92,10,6,0,4,4,233,184,49
3184,10,TOP 14 2017-2018 - 10ème journée,5,28,Toulouse,10,6,1,3,2,276,232,44
3185,10,TOP 14 2017-2018 - 10ème journée,6,27,Bordeaux-Bègles,10,6,0,4,3,294,260,34
3186,10,TOP 14 2017-2018 - 10ème journée,7,25,Castres,10,5,0,5,5,253,237,16
3187,10,TOP 14 2017-2018 - 10ème journée,8,25,Toulon,10,5,0,5,5,263,249,14
