season|day_url|day|classement|nb_pts|equipe|nb_matchs_joues|victoire|nul|defaite|bonus|pts_marques|pts_pris|ga
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|8.0|29.0|Union Bordeaux-Bègles|12.0|6.0|1.0|5.0|3.0|338.0|314.0|24.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|9.0|29.0|ASM Clermont|12.0|6.0|1.0|5.0|3.0|355.0|297.0|58.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|10.0|27.0|Section Paloise|12.0|6.0|0.0|6.0|3.0|264.0|267.0|3.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|11.0|22.0|Stade Français Paris|12.0|5.0|0.0|7.0|2.0|257.0|328.0|71.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|12.0|15.0|Brive|12.0|3.0|1.0|8.0|1.0|211.0|384.0|173.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|13.0|14.0|SU Agen|12.0|3.0|0.0|9.0|2.0|229.0|322.0|93.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24629|12|14.0|11.0|Oyonnax|12.0|1.0|2.0|9.0|3.0|225.0|398.0|173.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|1.0|42.0|Montpellier Hérault Rugby|13.0|9.0|0.0|4.0|6.0|375.0|281.0|94.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|2.0|39.0|Stade Rochelais|13.0|9.0|0.0|4.0|3.0|367.0|251.0|116.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|3.0|38.0|Castres Olympique|13.0|8.0|0.0|5.0|6.0|342.0|293.0|49.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|4.0|37.0|Racing 92|13.0|8.0|0.0|5.0|5.0|299.0|230.0|69.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|5.0|36.0|RC Toulon|13.0|7.0|0.0|6.0|8.0|370.0|305.0|65.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|6.0|33.0|Stade Toulousain|13.0|7.0|1.0|5.0|3.0|343.0|305.0|38.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|7.0|33.0|LOU Rugby|13.0|7.0|0.0|6.0|5.0|315.0|279.0|36.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|8.0|33.0|Union Bordeaux-Bègles|13.0|7.0|1.0|5.0|3.0|367.0|333.0|34.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|9.0|31.0|Section Paloise|13.0|7.0|0.0|6.0|3.0|286.0|288.0|2.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|10.0|30.0|ASM Clermont|13.0|6.0|1.0|6.0|4.0|376.0|319.0|57.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|11.0|22.0|Stade Français Paris|13.0|5.0|0.0|8.0|2.0|263.0|356.0|93.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|12.0|18.0|SU Agen|13.0|4.0|0.0|9.0|2.0|256.0|335.0|79.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|13.0|15.0|Brive|13.0|3.0|1.0|9.0|1.0|224.0|411.0|187.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24627|13|14.0|11.0|Oyonnax|13.0|1.0|2.0|10.0|3.0|250.0|447.0|197.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|1.0|44.0|Stade Rochelais|14.0|10.0|0.0|4.0|4.0|414.0|257.0|157.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|2.0|42.0|Montpellier Hérault Rugby|14.0|9.0|0.0|5.0|6.0|385.0|310.0|75.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|3.0|42.0|Castres Olympique|14.0|9.0|0.0|5.0|6.0|373.0|320.0|53.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|4.0|41.0|Racing 92|14.0|9.0|0.0|5.0|5.0|315.0|242.0|73.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|5.0|37.0|RC Toulon|14.0|7.0|0.0|7.0|9.0|383.0|323.0|60.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|6.0|37.0|Stade Toulousain|14.0|8.0|1.0|5.0|3.0|361.0|318.0|43.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|7.0|37.0|LOU Rugby|14.0|8.0|0.0|6.0|5.0|350.0|302.0|48.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|8.0|33.0|Union Bordeaux-Bègles|14.0|7.0|1.0|6.0|3.0|379.0|355.0|24.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|9.0|31.0|Section Paloise|14.0|7.0|0.0|7.0|3.0|309.0|323.0|14.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|10.0|31.0|ASM Clermont|14.0|6.0|1.0|7.0|5.0|403.0|350.0|53.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|11.0|27.0|Stade Français Paris|14.0|6.0|0.0|8.0|3.0|285.0|368.0|83.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|12.0|20.0|Brive|14.0|4.0|1.0|9.0|2.0|253.0|421.0|168.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|13.0|18.0|SU Agen|14.0|4.0|0.0|10.0|2.0|262.0|382.0|120.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24625|14|14.0|12.0|Oyonnax|14.0|1.0|2.0|11.0|4.0|262.0|463.0|201.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|1.0|47.0|Montpellier Hérault Rugby|15.0|10.0|0.0|5.0|7.0|413.0|326.0|87.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|2.0|46.0|Stade Rochelais|15.0|10.0|1.0|4.0|4.0|452.0|295.0|157.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|3.0|46.0|Racing 92|15.0|10.0|0.0|5.0|6.0|373.0|248.0|125.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|4.0|42.0|Castres Olympique|15.0|9.0|0.0|6.0|6.0|376.0|350.0|26.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|5.0|38.0|RC Toulon|15.0|7.0|0.0|8.0|10.0|395.0|336.0|59.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|6.0|38.0|Stade Toulousain|15.0|8.0|1.0|6.0|4.0|371.0|329.0|42.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|7.0|37.0|LOU Rugby|15.0|8.0|0.0|7.0|5.0|360.0|321.0|39.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|8.0|37.0|Union Bordeaux-Bègles|15.0|8.0|1.0|6.0|3.0|398.0|365.0|33.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|9.0|35.0|Section Paloise|15.0|8.0|0.0|7.0|3.0|320.0|333.0|13.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|10.0|31.0|ASM Clermont|15.0|6.0|1.0|8.0|5.0|409.0|408.0|1.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|11.0|27.0|Stade Français Paris|15.0|6.0|0.0|9.0|3.0|301.0|396.0|95.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|12.0|24.0|Brive|15.0|5.0|1.0|9.0|2.0|266.0|433.0|167.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|13.0|23.0|SU Agen|15.0|5.0|0.0|10.0|3.0|292.0|385.0|93.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24623|15|14.0|14.0|Oyonnax|15.0|1.0|3.0|11.0|4.0|300.0|501.0|201.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|1.0|51.0|Montpellier Hérault Rugby|16.0|11.0|0.0|5.0|7.0|443.0|355.0|88.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|2.0|50.0|Stade Rochelais|16.0|11.0|1.0|4.0|4.0|485.0|319.0|166.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|3.0|50.0|Racing 92|16.0|11.0|0.0|5.0|6.0|391.0|261.0|130.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|4.0|43.0|Castres Olympique|16.0|9.0|0.0|7.0|7.0|389.0|368.0|21.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|5.0|43.0|RC Toulon|16.0|8.0|0.0|8.0|11.0|431.0|348.0|83.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|6.0|43.0|Stade Toulousain|16.0|9.0|1.0|6.0|5.0|408.0|344.0|64.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|7.0|42.0|LOU Rugby|16.0|9.0|0.0|7.0|6.0|431.0|338.0|93.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|8.0|40.0|Section Paloise|16.0|9.0|0.0|7.0|4.0|360.0|338.0|22.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|9.0|37.0|Union Bordeaux-Bègles|16.0|8.0|1.0|7.0|3.0|410.0|401.0|9.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|10.0|32.0|ASM Clermont|16.0|6.0|1.0|9.0|6.0|438.0|438.0|
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|11.0|27.0|Stade Français Paris|16.0|6.0|0.0|10.0|3.0|306.0|436.0|130.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|12.0|24.0|Brive|16.0|5.0|1.0|10.0|2.0|290.0|466.0|176.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|13.0|23.0|SU Agen|16.0|5.0|0.0|11.0|3.0|309.0|456.0|147.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24621|16|14.0|14.0|Oyonnax|16.0|1.0|3.0|12.0|4.0|315.0|538.0|223.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|1.0|56.0|Montpellier Hérault Rugby|17.0|12.0|0.0|5.0|8.0|486.0|385.0|101.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|2.0|54.0|Racing 92|17.0|12.0|0.0|5.0|6.0|410.0|273.0|137.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|3.0|50.0|Stade Rochelais|17.0|11.0|1.0|5.0|4.0|497.0|338.0|159.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|4.0|48.0|RC Toulon|17.0|9.0|0.0|8.0|12.0|474.0|353.0|121.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|5.0|48.0|Stade Toulousain|17.0|10.0|1.0|6.0|6.0|460.0|369.0|91.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|6.0|47.0|LOU Rugby|17.0|10.0|0.0|7.0|7.0|467.0|348.0|119.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|7.0|47.0|Castres Olympique|17.0|10.0|0.0|7.0|7.0|396.0|374.0|22.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|8.0|44.0|Section Paloise|17.0|10.0|0.0|7.0|4.0|381.0|354.0|27.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|9.0|38.0|Union Bordeaux-Bègles|17.0|8.0|1.0|8.0|4.0|416.0|408.0|8.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|10.0|32.0|ASM Clermont|17.0|6.0|1.0|10.0|6.0|448.0|474.0|26.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|11.0|27.0|Stade Français Paris|17.0|6.0|0.0|11.0|3.0|311.0|479.0|168.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|12.0|25.0|Brive|17.0|5.0|1.0|11.0|3.0|306.0|487.0|181.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|13.0|23.0|SU Agen|17.0|5.0|0.0|12.0|3.0|334.0|508.0|174.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24619|17|14.0|14.0|Oyonnax|17.0|1.0|3.0|13.0|4.0|345.0|581.0|236.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|1.0|60.0|Montpellier Hérault Rugby|18.0|13.0|0.0|5.0|8.0|497.0|395.0|102.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|2.0|54.0|Racing 92|18.0|12.0|0.0|6.0|6.0|425.0|297.0|128.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|3.0|53.0|Stade Toulousain|18.0|11.0|1.0|6.0|7.0|505.0|397.0|108.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|4.0|52.0|RC Toulon|18.0|10.0|0.0|8.0|12.0|501.0|373.0|128.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|5.0|51.0|Castres Olympique|18.0|11.0|0.0|7.0|7.0|429.0|396.0|33.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|6.0|50.0|Stade Rochelais|18.0|11.0|1.0|6.0|4.0|517.0|365.0|152.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|7.0|48.0|Section Paloise|18.0|11.0|0.0|7.0|4.0|405.0|369.0|36.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|8.0|47.0|LOU Rugby|18.0|10.0|0.0|8.0|7.0|489.0|381.0|108.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|9.0|39.0|Union Bordeaux-Bègles|18.0|8.0|1.0|9.0|5.0|426.0|419.0|7.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|10.0|32.0|ASM Clermont|18.0|6.0|1.0|11.0|6.0|460.0|492.0|32.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|11.0|28.0|Stade Français Paris|18.0|6.0|0.0|12.0|4.0|345.0|515.0|170.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|12.0|27.0|SU Agen|18.0|6.0|0.0|12.0|3.0|370.0|542.0|172.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|13.0|25.0|Brive|18.0|5.0|1.0|12.0|3.0|334.0|532.0|198.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24617|18|14.0|18.0|Oyonnax|18.0|2.0|3.0|13.0|4.0|363.0|593.0|230.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|1.0|61.0|Montpellier Hérault Rugby|19.0|13.0|0.0|6.0|9.0|526.0|426.0|100.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|2.0|58.0|Racing 92|19.0|13.0|0.0|6.0|6.0|442.0|310.0|132.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|3.0|57.0|Stade Toulousain|19.0|12.0|1.0|6.0|7.0|530.0|416.0|114.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|4.0|52.0|Section Paloise|19.0|12.0|0.0|7.0|4.0|434.0|396.0|38.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|5.0|52.0|RC Toulon|19.0|10.0|0.0|9.0|12.0|507.0|388.0|119.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|6.0|52.0|Castres Olympique|19.0|11.0|0.0|8.0|8.0|456.0|425.0|31.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|7.0|51.0|Stade Rochelais|19.0|11.0|1.0|7.0|5.0|534.0|386.0|148.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|8.0|51.0|LOU Rugby|19.0|11.0|0.0|8.0|7.0|504.0|387.0|117.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|9.0|39.0|Union Bordeaux-Bègles|19.0|8.0|1.0|10.0|5.0|445.0|444.0|1.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|10.0|36.0|ASM Clermont|19.0|7.0|1.0|11.0|6.0|481.0|509.0|28.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|11.0|31.0|SU Agen|19.0|7.0|0.0|12.0|3.0|401.0|571.0|170.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|12.0|28.0|Stade Français Paris|19.0|6.0|0.0|13.0|4.0|372.0|548.0|176.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|13.0|26.0|Brive|19.0|5.0|1.0|13.0|4.0|347.0|549.0|202.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24615|19|14.0|22.0|Oyonnax|19.0|3.0|3.0|13.0|4.0|396.0|620.0|224.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|1.0|66.0|Montpellier Hérault Rugby|20.0|14.0|0.0|6.0|10.0|567.0|429.0|138.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|2.0|58.0|Racing 92|20.0|13.0|0.0|7.0|6.0|445.0|351.0|94.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|3.0|57.0|RC Toulon|20.0|11.0|0.0|9.0|13.0|561.0|393.0|168.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|4.0|57.0|Stade Toulousain|20.0|12.0|1.0|7.0|7.0|550.0|443.0|107.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|5.0|56.0|Section Paloise|20.0|13.0|0.0|7.0|4.0|452.0|411.0|41.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|6.0|55.0|LOU Rugby|20.0|12.0|0.0|8.0|7.0|531.0|407.0|124.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|7.0|52.0|Castres Olympique|20.0|11.0|0.0|9.0|8.0|473.0|448.0|25.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|8.0|52.0|Stade Rochelais|20.0|11.0|1.0|8.0|6.0|549.0|404.0|145.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|9.0|40.0|ASM Clermont|20.0|8.0|1.0|11.0|6.0|492.0|518.0|26.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|10.0|39.0|Union Bordeaux-Bègles|20.0|8.0|1.0|11.0|5.0|465.0|470.0|5.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|11.0|32.0|Stade Français Paris|20.0|7.0|0.0|13.0|4.0|395.0|565.0|170.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|12.0|31.0|SU Agen|20.0|7.0|0.0|13.0|3.0|406.0|625.0|219.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|13.0|27.0|Brive|20.0|5.0|1.0|14.0|5.0|356.0|560.0|204.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24613|20|14.0|26.0|Oyonnax|20.0|4.0|3.0|13.0|4.0|422.0|640.0|218.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|1.0|66.0|Montpellier Hérault Rugby|21.0|14.0|0.0|7.0|10.0|581.0|451.0|130.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|2.0|62.0|Racing 92|21.0|14.0|0.0|7.0|6.0|473.0|373.0|100.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|3.0|61.0|Stade Toulousain|21.0|13.0|1.0|7.0|7.0|572.0|457.0|115.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|4.0|58.0|RC Toulon|21.0|11.0|0.0|10.0|14.0|587.0|422.0|165.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|5.0|56.0|Section Paloise|21.0|13.0|0.0|8.0|4.0|466.0|449.0|17.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|6.0|56.0|Stade Rochelais|21.0|12.0|1.0|8.0|6.0|568.0|419.0|149.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|7.0|56.0|LOU Rugby|21.0|12.0|0.0|9.0|8.0|546.0|426.0|120.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|8.0|56.0|Castres Olympique|21.0|12.0|0.0|9.0|8.0|510.0|476.0|34.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|9.0|45.0|ASM Clermont|21.0|9.0|1.0|11.0|7.0|530.0|532.0|2.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|10.0|43.0|Union Bordeaux-Bègles|21.0|9.0|1.0|11.0|5.0|480.0|480.0|
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|11.0|32.0|SU Agen|21.0|7.0|0.0|14.0|4.0|416.0|640.0|224.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|12.0|32.0|Stade Français Paris|21.0|7.0|0.0|14.0|4.0|417.0|593.0|176.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|13.0|30.0|Oyonnax|21.0|5.0|3.0|13.0|4.0|451.0|666.0|215.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24611|21|14.0|27.0|Brive|21.0|5.0|1.0|15.0|5.0|384.0|597.0|213.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|1.0|71.0|Montpellier Hérault Rugby|22.0|15.0|0.0|7.0|11.0|626.0|458.0|168.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|2.0|66.0|Racing 92|22.0|15.0|0.0|7.0|6.0|497.0|395.0|102.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|3.0|65.0|Stade Toulousain|22.0|14.0|1.0|7.0|7.0|609.0|490.0|119.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|4.0|63.0|RC Toulon|22.0|12.0|0.0|10.0|15.0|636.0|422.0|214.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|5.0|61.0|Stade Rochelais|22.0|13.0|1.0|8.0|7.0|599.0|439.0|160.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|6.0|61.0|Section Paloise|22.0|14.0|0.0|8.0|5.0|499.0|461.0|38.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|7.0|57.0|LOU Rugby|22.0|12.0|0.0|10.0|9.0|568.0|450.0|118.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|8.0|56.0|Castres Olympique|22.0|12.0|0.0|10.0|8.0|517.0|521.0|4.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|9.0|45.0|ASM Clermont|22.0|9.0|1.0|12.0|7.0|530.0|581.0|51.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|10.0|43.0|Union Bordeaux-Bègles|22.0|9.0|1.0|12.0|5.0|500.0|511.0|11.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|11.0|33.0|SU Agen|22.0|7.0|0.0|15.0|5.0|428.0|655.0|227.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|12.0|33.0|Stade Français Paris|22.0|7.0|0.0|15.0|5.0|450.0|630.0|180.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|13.0|31.0|Brive|22.0|6.0|1.0|15.0|5.0|399.0|609.0|210.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24609|22|14.0|30.0|Oyonnax|22.0|5.0|3.0|14.0|4.0|463.0|699.0|236.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|1.0|76.0|Montpellier Hérault Rugby|23.0|16.0|0.0|7.0|12.0|666.0|482.0|184.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|2.0|70.0|Racing 92|23.0|16.0|0.0|7.0|6.0|514.0|408.0|106.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|3.0|66.0|Stade Toulousain|23.0|14.0|1.0|8.0|8.0|632.0|518.0|114.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|4.0|64.0|RC Toulon|23.0|12.0|0.0|11.0|16.0|649.0|439.0|210.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|5.0|62.0|Section Paloise|23.0|14.0|0.0|9.0|6.0|517.0|480.0|37.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|6.0|61.0|Stade Rochelais|23.0|13.0|1.0|9.0|7.0|623.0|479.0|144.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|7.0|61.0|LOU Rugby|23.0|13.0|0.0|10.0|9.0|595.0|475.0|120.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|8.0|60.0|Castres Olympique|23.0|13.0|0.0|10.0|8.0|545.0|544.0|1.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|9.0|47.0|Union Bordeaux-Bègles|23.0|10.0|1.0|12.0|5.0|519.0|529.0|10.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|10.0|45.0|ASM Clermont|23.0|9.0|1.0|13.0|7.0|543.0|631.0|88.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|11.0|38.0|SU Agen|23.0|8.0|0.0|15.0|6.0|464.0|676.0|212.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|12.0|38.0|Stade Français Paris|23.0|8.0|0.0|15.0|6.0|500.0|643.0|143.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|13.0|32.0|Brive|23.0|6.0|1.0|16.0|6.0|424.0|636.0|212.0
2017-2018|/rugby-top-14/classement-rugby-top-14?season=24725&day=24607|23|14.0|30.0|Oyonnax|23.0|5.0|3.0|15.0|4.0|484.0|735.0|251.0
