|season_url|day_url|season_id|season_day|date|team_dom|team_ext|score_dom|score_ext|bonus_dom|bonus_ext|day_of_week|day_of_month|month|label|classement_dom|nb_pts_dom|nb_matchs_joues_dom|victoire_dom|nul_dom|defaite_dom|nb_bonus_dom|pts_marques_dom|pts_pris_dom|ga_dom|classement_ext|nb_pts_ext|nb_matchs_joues_ext|victoire_ext|nul_ext|defaite_ext|nb_bonus_ext|pts_marques_ext|pts_pris_ext|ga_ext
1292|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21758|2016-2017|6|Samedi 24 Septembre|FC Grenoble Rugby|Section Paloise|38|39|Bd|0|Samedi|24|septembre|False|14.0|5.0|5.0|1.0|0.0|4.0|1.0|97.0|177.0|80.0|10.0|10.0|5.0|2.0|0.0|3.0|2.0|90.0|106.0|16.0
1293|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21758|2016-2017|6|Samedi 24 Septembre|Union Bordeaux-Bègles|LOU Rugby|32|10|Bo|0|Samedi|24|septembre|True|12.0|9.0|5.0|2.0|0.0|3.0|1.0|103.0|123.0|20.0|9.0|11.0|5.0|2.0|1.0|2.0|1.0|106.0|120.0|14.0
1294|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21758|2016-2017|6|Samedi 24 Septembre|Castres Olympique|Racing 92|31|23|0|0|Samedi|24|septembre|True|6.0|12.0|5.0|2.0|1.0|2.0|2.0|129.0|87.0|42.0|5.0|14.0|5.0|3.0|0.0|2.0|2.0|117.0|122.0|5.0
1295|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|Stade Français Paris|Stade Rochelais|31|26|0|Bd|Samedi|01|octobre|True|11.0|12.0|6.0|2.0|1.0|3.0|2.0|157.0|149.0|8.0|1.0|21.0|6.0|4.0|1.0|1.0|3.0|183.0|131.0|52.0
1296|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|Section Paloise|Union Bordeaux-Bègles|28|30|Bd|0|Samedi|01|octobre|False|8.0|14.0|6.0|3.0|0.0|3.0|2.0|129.0|144.0|15.0|6.0|14.0|6.0|3.0|0.0|3.0|2.0|135.0|133.0|2.0
1297|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|Stade Toulousain|FC Grenoble Rugby|31|3|Bo|0|Samedi|01|octobre|True|10.0|13.0|6.0|3.0|0.0|3.0|1.0|114.0|132.0|18.0|14.0|6.0|6.0|1.0|0.0|5.0|2.0|135.0|216.0|81.0
1298|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|ASM Clermont|Castres Olympique|29|19|0|0|Samedi|01|octobre|True|2.0|19.0|6.0|3.0|2.0|1.0|3.0|194.0|131.0|63.0|4.0|16.0|6.0|3.0|1.0|2.0|2.0|160.0|110.0|50.0
1299|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|RC Toulon|Montpellier Hérault Rugby|28|6|Bo|0|Samedi|01|octobre|True|5.0|15.0|6.0|3.0|0.0|3.0|3.0|151.0|148.0|3.0|3.0|19.0|6.0|4.0|0.0|2.0|3.0|170.0|96.0|74.0
1300|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|Bayonne|LOU Rugby|22|22|0|0|Samedi|01|octobre|False|13.0|6.0|6.0|1.0|1.0|4.0|0.0|95.0|155.0|60.0|12.0|11.0|6.0|2.0|1.0|3.0|1.0|116.0|152.0|36.0
1301|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21756|2016-2017|7|Samedi 01 Octobre|Brive|Racing 92|25|16|0|0|Samedi|01|octobre|True|7.0|14.0|6.0|3.0|1.0|2.0|0.0|133.0|162.0|29.0|9.0|14.0|6.0|3.0|0.0|3.0|2.0|140.0|153.0|13.0
1302|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|Racing 92|Stade Français Paris|29|22|0|0|Samedi|08|octobre|True|11.0|14.0|7.0|3.0|0.0|4.0|2.0|156.0|178.0|22.0|8.0|16.0|7.0|3.0|1.0|3.0|2.0|188.0|175.0|13.0
1303|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|ASM Clermont|Stade Toulousain|29|25|0|Bd|Samedi|08|octobre|True|1.0|23.0|7.0|4.0|2.0|1.0|3.0|223.0|150.0|73.0|5.0|18.0|7.0|4.0|0.0|3.0|2.0|145.0|135.0|10.0
1304|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|Union Bordeaux-Bègles|Brive|27|25|0|Bd|Samedi|08|octobre|True|6.0|18.0|7.0|4.0|0.0|3.0|2.0|165.0|161.0|4.0|7.0|18.0|7.0|4.0|1.0|2.0|0.0|158.0|178.0|20.0
1305|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|Stade Rochelais|RC Toulon|17|17|0|0|Samedi|08|octobre|False|2.0|22.0|7.0|4.0|1.0|2.0|4.0|209.0|162.0|47.0|3.0|20.0|7.0|4.0|0.0|3.0|4.0|179.0|154.0|25.0
1306|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|Montpellier Hérault Rugby|Castres Olympique|28|19|0|0|Samedi|08|octobre|True|4.0|19.0|7.0|4.0|0.0|3.0|3.0|176.0|124.0|52.0|9.0|16.0|7.0|3.0|1.0|3.0|2.0|179.0|139.0|40.0
1307|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|LOU Rugby|Section Paloise|27|22|0|Bd|Samedi|08|octobre|True|12.0|13.0|7.0|2.0|2.0|3.0|1.0|138.0|174.0|36.0|10.0|15.0|7.0|3.0|0.0|4.0|3.0|157.0|174.0|17.0
1308|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21754|2016-2017|8|Samedi 08 Octobre|FC Grenoble Rugby|Bayonne|44|16|Bo|0|Samedi|08|octobre|True|14.0|6.0|7.0|1.0|0.0|6.0|2.0|138.0|247.0|109.0|13.0|8.0|7.0|1.0|2.0|4.0|0.0|117.0|177.0|60.0
1309|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|RC Toulon|FC Grenoble Rugby|42|12|Bo|0|Samedi|29|octobre|True|4.0|22.0|8.0|4.0|1.0|3.0|4.0|196.0|171.0|25.0|13.0|11.0|8.0|2.0|0.0|6.0|3.0|182.0|263.0|81.0
1310|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|Montpellier Hérault Rugby|Stade Rochelais|12|11|0|Bd|Samedi|29|octobre|True|3.0|23.0|8.0|5.0|0.0|3.0|3.0|204.0|143.0|61.0|2.0|24.0|8.0|4.0|2.0|2.0|4.0|226.0|179.0|47.0
1311|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|Castres Olympique|Union Bordeaux-Bègles|33|27|0|0|Samedi|29|octobre|True|10.0|16.0|8.0|3.0|1.0|4.0|2.0|198.0|167.0|31.0|5.0|22.0|8.0|5.0|0.0|3.0|2.0|192.0|186.0|6.0
1312|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|Brive|ASM Clermont|16|40|0|Bo|Samedi|29|octobre|False|7.0|19.0|8.0|4.0|1.0|3.0|1.0|183.0|205.0|22.0|1.0|27.0|8.0|5.0|2.0|1.0|3.0|252.0|175.0|77.0
1313|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|Stade Français Paris|LOU Rugby|25|19|0|0|Samedi|29|octobre|True|11.0|16.0|8.0|3.0|1.0|4.0|2.0|210.0|204.0|6.0|9.0|17.0|8.0|3.0|2.0|3.0|1.0|165.0|196.0|31.0
1314|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|Bayonne|Racing 92|3|16|0|0|Samedi|29|octobre|False|14.0|8.0|8.0|1.0|2.0|5.0|0.0|133.0|221.0|88.0|8.0|18.0|8.0|4.0|0.0|4.0|2.0|185.0|200.0|15.0
1315|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21752|2016-2017|9|Samedi 29 Octobre|Section Paloise|Stade Toulousain|20|24|Bd|0|Samedi|29|octobre|False|12.0|16.0|8.0|3.0|0.0|5.0|4.0|179.0|201.0|22.0|6.0|19.0|8.0|4.0|0.0|4.0|3.0|170.0|164.0|6.0
1316|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|LOU Rugby|RC Toulon|27|13|0|0|Samedi|05|novembre|True|11.0|17.0|9.0|3.0|2.0|4.0|1.0|184.0|221.0|37.0|2.0|27.0|9.0|5.0|1.0|3.0|5.0|238.0|183.0|55.0
1317|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|Brive|Bayonne|26|9|0|0|Samedi|05|novembre|True|10.0|19.0|9.0|4.0|1.0|4.0|1.0|199.0|245.0|46.0|14.0|8.0|9.0|1.0|2.0|6.0|0.0|136.0|237.0|101.0
1318|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|Racing 92|Montpellier Hérault Rugby|21|9|0|0|Samedi|05|novembre|True|7.0|22.0|9.0|5.0|0.0|4.0|2.0|201.0|203.0|2.0|3.0|27.0|9.0|6.0|0.0|3.0|3.0|216.0|154.0|62.0
1319|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|Stade Toulousain|Castres Olympique|16|15|0|Bd|Samedi|05|novembre|True|5.0|23.0|9.0|5.0|0.0|4.0|3.0|194.0|184.0|10.0|9.0|20.0|9.0|4.0|1.0|4.0|2.0|231.0|194.0|37.0
1320|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|ASM Clermont|FC Grenoble Rugby|21|20|0|Bd|Samedi|05|novembre|True|1.0|32.0|9.0|6.0|2.0|1.0|4.0|292.0|191.0|101.0|13.0|11.0|9.0|2.0|0.0|7.0|3.0|194.0|305.0|111.0
1321|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|Union Bordeaux-Bègles|Stade Français Paris|37|19|0|0|Samedi|05|novembre|True|6.0|22.0|9.0|5.0|0.0|4.0|2.0|219.0|219.0||8.0|20.0|9.0|4.0|1.0|4.0|2.0|235.0|223.0|12.0
1322|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21750|2016-2017|10|Samedi 05 Novembre|Stade Rochelais|Section Paloise|27|6|Bo|0|Samedi|05|novembre|True|4.0|25.0|9.0|4.0|2.0|3.0|5.0|237.0|191.0|46.0|12.0|17.0|9.0|3.0|0.0|6.0|5.0|199.0|225.0|26.0
1323|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|Montpellier Hérault Rugby|LOU Rugby|25|20|0|Bd|Samedi|12|novembre|True|5.0|27.0|10.0|6.0|0.0|4.0|3.0|225.0|175.0|50.0|10.0|21.0|10.0|4.0|2.0|4.0|1.0|211.0|234.0|23.0
1324|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|Bayonne|ASM Clermont|22|14|0|0|Samedi|12|novembre|True|14.0|8.0|10.0|1.0|2.0|7.0|0.0|145.0|263.0|118.0|1.0|36.0|10.0|7.0|2.0|1.0|4.0|313.0|211.0|102.0
1325|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|Castres Olympique|Brive|32|13|0|0|Samedi|12|novembre|True|9.0|21.0|10.0|4.0|1.0|5.0|3.0|246.0|210.0|36.0|8.0|23.0|10.0|5.0|1.0|4.0|1.0|225.0|254.0|29.0
1326|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|Stade Rochelais|Stade Toulousain|25|19|0|0|Samedi|12|novembre|True|2.0|30.0|10.0|5.0|2.0|3.0|6.0|264.0|197.0|67.0|4.0|27.0|10.0|6.0|0.0|4.0|3.0|210.0|199.0|11.0
1327|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|FC Grenoble Rugby|Union Bordeaux-Bègles|22|24|Bd|0|Samedi|12|novembre|False|13.0|12.0|10.0|2.0|0.0|8.0|4.0|214.0|326.0|112.0|6.0|26.0|10.0|6.0|0.0|4.0|2.0|256.0|238.0|18.0
1328|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|RC Toulon|Stade Français Paris|31|12|0|0|Samedi|12|novembre|True|3.0|27.0|10.0|5.0|1.0|4.0|5.0|251.0|210.0|41.0|11.0|20.0|10.0|4.0|1.0|5.0|2.0|254.0|260.0|6.0
1329|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21748|2016-2017|11|Samedi 12 Novembre|Section Paloise|Racing 92|26|17|0|0|Samedi|12|novembre|True|12.0|17.0|10.0|3.0|0.0|7.0|5.0|205.0|252.0|47.0|7.0|26.0|10.0|6.0|0.0|4.0|2.0|222.0|212.0|10.0
1330|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|Stade Français Paris|Montpellier Hérault Rugby|21|17|0|Bd|Samedi|19|novembre|True|12.0|20.0|11.0|4.0|1.0|6.0|2.0|266.0|291.0|25.0|4.0|31.0|11.0|7.0|0.0|4.0|3.0|250.0|195.0|55.0
1331|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|Castres Olympique|RC Toulon|34|17|Bo|0|Samedi|19|novembre|True|8.0|25.0|11.0|5.0|1.0|5.0|3.0|278.0|223.0|55.0|3.0|31.0|11.0|6.0|1.0|4.0|5.0|282.0|222.0|60.0
1332|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|Union Bordeaux-Bègles|Stade Rochelais|26|0|0|0|Samedi|19|novembre|True|5.0|30.0|11.0|7.0|0.0|4.0|2.0|280.0|260.0|20.0|2.0|34.0|11.0|6.0|2.0|3.0|6.0|289.0|216.0|73.0
1333|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|Racing 92|FC Grenoble Rugby|29|24|0|Bd|Samedi|19|novembre|True|7.0|26.0|11.0|6.0|0.0|5.0|2.0|239.0|238.0|1.0|13.0|13.0|11.0|2.0|0.0|9.0|5.0|236.0|350.0|114.0
1334|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|ASM Clermont|LOU Rugby|16|13|0|Bd|Samedi|19|novembre|True|1.0|36.0|11.0|7.0|2.0|2.0|4.0|327.0|233.0|94.0|10.0|22.0|11.0|4.0|2.0|5.0|2.0|231.0|259.0|28.0
1335|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|Brive|Section Paloise|38|25|0|0|Samedi|19|novembre|True|9.0|23.0|11.0|5.0|1.0|5.0|1.0|238.0|286.0|48.0|11.0|21.0|11.0|4.0|0.0|7.0|5.0|231.0|269.0|38.0
1336|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21746|2016-2017|12|Samedi 19 Novembre|Bayonne|Stade Toulousain|16|13|0|Bd|Samedi|19|novembre|True|14.0|12.0|11.0|2.0|2.0|7.0|0.0|167.0|277.0|110.0|6.0|27.0|11.0|6.0|0.0|5.0|3.0|229.0|224.0|5.0
1337|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|FC Grenoble Rugby|Montpellier Hérault Rugby|37|51|0|Bo|Samedi|03|decembre|False|14.0|14.0|12.0|2.0|0.0|10.0|6.0|260.0|379.0|119.0|4.0|32.0|12.0|7.0|0.0|5.0|4.0|267.0|216.0|51.0
1338|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|Stade Rochelais|Racing 92|23|23|0|0|Samedi|03|decembre|False|3.0|34.0|12.0|6.0|2.0|4.0|6.0|289.0|242.0|47.0|7.0|30.0|12.0|7.0|0.0|5.0|2.0|268.0|262.0|6.0
1339|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|Stade Français Paris|Bayonne|51|5|Bo|0|Samedi|03|decembre|True|10.0|24.0|12.0|5.0|1.0|6.0|2.0|287.0|308.0|21.0|13.0|16.0|12.0|3.0|2.0|7.0|0.0|183.0|290.0|107.0
1340|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|LOU Rugby|Castres Olympique|19|23|Bd|0|Samedi|03|decembre|False|11.0|23.0|12.0|4.0|2.0|6.0|3.0|244.0|275.0|31.0|6.0|30.0|12.0|6.0|1.0|5.0|4.0|312.0|240.0|72.0
1341|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|RC Toulon|Union Bordeaux-Bègles|37|10|Bo|0|Samedi|03|decembre|True|5.0|31.0|12.0|6.0|1.0|5.0|5.0|299.0|256.0|43.0|2.0|34.0|12.0|8.0|0.0|4.0|2.0|306.0|260.0|46.0
1342|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|Stade Toulousain|Brive|30|12|Bo|0|Samedi|03|decembre|True|8.0|28.0|12.0|6.0|0.0|6.0|4.0|242.0|240.0|2.0|9.0|27.0|12.0|6.0|1.0|5.0|1.0|276.0|311.0|35.0
1343|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21744|2016-2017|13|Samedi 03 Décembre|Section Paloise|ASM Clermont|40|35|0|Bd|Samedi|03|decembre|True|12.0|21.0|12.0|4.0|0.0|8.0|5.0|256.0|307.0|51.0|1.0|40.0|12.0|8.0|2.0|2.0|4.0|343.0|246.0|97.0
1344|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||Union Bordeaux-Bègles|Section Paloise|16|18|Bd|0||||False|6.0|34.0|13.0|8.0|0.0|5.0|2.0|316.0|297.0|19.0|11.0|25.0|13.0|5.0|0.0|8.0|5.0|296.0|342.0|46.0
1345|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||ASM Clermont|Stade Français Paris|46|10|Bo|0||||True|1.0|41.0|13.0|8.0|2.0|3.0|5.0|378.0|286.0|92.0|9.0|29.0|13.0|6.0|1.0|6.0|3.0|338.0|313.0|25.0
1346|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||Brive|LOU Rugby|22|6|0|0||||True|10.0|27.0|13.0|6.0|1.0|6.0|1.0|288.0|341.0|53.0|12.0|24.0|13.0|4.0|2.0|7.0|4.0|263.0|298.0|35.0
1347|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||Racing 92|Castres Olympique|23|10|0|0||||True|8.0|32.0|13.0|7.0|1.0|5.0|2.0|291.0|285.0|6.0|5.0|34.0|13.0|7.0|1.0|5.0|4.0|335.0|259.0|76.0
1348|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||Bayonne|Stade Rochelais|17|42|0|Bo||||False|13.0|16.0|13.0|3.0|2.0|8.0|0.0|188.0|341.0|153.0|4.0|36.0|13.0|6.0|3.0|4.0|6.0|312.0|265.0|47.0
1349|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||Montpellier Hérault Rugby|RC Toulon|33|29|0|Bd||||True|2.0|37.0|13.0|8.0|0.0|5.0|5.0|318.0|253.0|65.0|3.0|36.0|13.0|7.0|1.0|5.0|6.0|336.0|266.0|70.0
1350|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21742|2016-2017|14||FC Grenoble Rugby|Stade Toulousain|26|22|0|Bd||||True|14.0|14.0|13.0|2.0|0.0|11.0|6.0|297.0|430.0|133.0|7.0|33.0|13.0|7.0|0.0|6.0|5.0|272.0|252.0|20.0
1351|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21740|2016-2017|15|Samedi 31 Décembre|RC Toulon|Racing 92|17|11|0|0|Samedi|31|decembre|True|4.0|37.0|14.0|7.0|1.0|6.0|7.0|365.0|299.0|66.0|5.0|36.0|14.0|8.0|1.0|5.0|2.0|314.0|295.0|19.0
1352|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21740|2016-2017|15|Samedi 31 Décembre|Castres Olympique|Bayonne|47|18|Bo|0|Samedi|31|decembre|True|8.0|34.0|14.0|7.0|1.0|6.0|4.0|345.0|282.0|63.0|14.0|16.0|14.0|3.0|2.0|9.0|0.0|205.0|383.0|178.0
1353|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21740|2016-2017|15|Samedi 31 Décembre|LOU Rugby|Union Bordeaux-Bègles|19|16|0|Bd|Samedi|31|decembre|True|12.0|24.0|14.0|4.0|2.0|8.0|4.0|269.0|320.0|51.0|6.0|35.0|14.0|8.0|0.0|6.0|3.0|332.0|315.0|17.0
1354|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21740|2016-2017|15|Samedi 31 Décembre|Stade Toulousain|ASM Clermont|26|20|0|0|Samedi|31|decembre|True|7.0|34.0|14.0|7.0|0.0|7.0|6.0|294.0|278.0|16.0|1.0|46.0|14.0|9.0|2.0|3.0|6.0|424.0|296.0|128.0
1355|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21740|2016-2017|15|Samedi 31 Décembre|Stade Rochelais|FC Grenoble Rugby|40|3|Bo|0|Samedi|31|decembre|True|3.0|41.0|14.0|7.0|3.0|4.0|7.0|354.0|282.0|72.0|13.0|18.0|14.0|3.0|0.0|11.0|6.0|323.0|452.0|129.0
1356|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=all|/rugby-top-14/calendrier-resultats-rugby-top-14?season=21642&day=21740|2016-2017|15|Samedi 31 Décembre|Stade Français Paris|Brive|12|10|0|Bd|Samedi|31|decembre|True|11.0|29.0|14.0|6.0|1.0|7.0|3.0|348.0|359.0|11.0|9.0|31.0|14.0|7.0|1.0|6.0|1.0|310.0|347.0|37.0
